Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
297836172305125000,"@Queensland came to visit friends &amp; consider moving here. Floods, loss of food &amp; $, stranded in 1 room with 2 small kids, NO support",Eyewitness,Affected individuals,Related - but not informative
297997619442098000,"The story on the QLD Floods, crying my eyes out! The crew of rescuers on that Capricorn chopper are true blue heroes @sundaynighton7 #SN7",Eyewitness,Sympathy and support,Related - but not informative
291921947787395000,Jakarta floods leave hundreds of thousands homeless - Australia Network News - ABC News http://t.co/ZsAHzAG9,Media,Not applicable,Related and informative
292248541500420000,"Bush fires in Australia, deadly flooding in Indonesia, and probably far worse winters elsewhere, but no, 1000+ schools closed, flights",Outsiders,Other Useful Information,Related and informative
293186081652871000,Probe opens way for Queensland floods class action - The Australian: Brisbane TimesProbe opens way for Queenslan... http://t.co/JqtGOnlY,Media,Affected individuals,Related and informative
293189592297906000,"RT @WeFightForFair: Media release from this morning's press conference on our #qldfloods class action. We have a strong case, get on boa ...",Media,Caution and advice,Related and informative
293237197652521000,RT @cycloneupdate: Predicted rainfall over the next 48 hours in FNQ. It's gonna get very wet.#bigwet http://t.co/Kl3aR7E8,Media,Caution and advice,Related and informative
293253358318391000,RT @abcnews: Thousands of Queensland flood victims join possible class action against State Government http://t.co/Z0gNZRB3,Media,Other Useful Information,Related and informative
293266591339147000,RT @QLDOnline: Qld floods class action 'could set record' http://t.co/FGWVocFO #qld,Media,Other Useful Information,Related and informative
293803277689180000,Queensland flood victims join action against Government: -- Delivered by Feed43 service http://t.co/vQXafWmL,Outsiders,Affected individuals,Related and informative
293846957166834000,Current centre of Ex-TC Oswald is 40km WNW of Cooktown and moving in a SSE direction at about 18 kilometres per hour. #bigwet #qld,Media,Caution and advice,Related and informative
293904771461562000,RT @QPSmedia: #bigwet Bruce H'Way Tully to Silky Oak closed.,Media,Infrastructure and utilities,Related and informative
293905736172458000,RT @QPSmedia: #bigwet Bruce H'Way Tully to Silky Oak closed.,Media,Infrastructure and utilities,Related and informative
293925403238748000,"#QLD  Police: #bigwet Bruce H'Way near Mobil Service Station &amp; Butler St, Tully... http://t.co/pNxFvjoC",Government,Caution and advice,Related and informative
293965794398859000,23/16:03 EST Flood Warning - Coastal Rivers - North (QLD) http://t.co/ca0eFXz0 #BIGWET #QLD UPDATED ITEM http://t.co/jlvcwuUY,Eyewitness,Caution and advice,Related and informative
293978649948979000,RT @tsvnq: Water across several parts of Hugh Street. Avoid if possible. #townsville #nq #bigwet,Eyewitness,Caution and advice,Related and informative
294218337645367000,"Ex-Cyclone Oswald flooding continues. Pic from Ingham, Queensland http://t.co/ybN2M4h5",Media,Other Useful Information,Related and informative
294219100979343000,"#QLD 24/08:19 EST Flood Warning - Macintyre, Weir &amp; Border Rivers (QLD): #QLD 24/08:19 EST Flood Warning - Macin... http://t.co/238a3NrE",Media,Caution and advice,Related and informative
294225799316373000,RT @PeterDoherty7: MAP: New Bureau of Meteorology projection for rainfall across Australia Day Long Weekend #bigwet http://t.co/Vg35sGd2,Media,Caution and advice,Related and informative
294240391300006000,Latest road closures from Rockhampton Regional Council #bigwet https://t.co/YFdzUxnc,Media,Infrastructure and utilities,Related and informative
294318355005968000,"just saw the news, queensland is starting to flood, in between bushfires, cyclones, snow storms, and floods are... http://t.co/SjeaqMox",Outsiders,Infrastructure and utilities,Related and informative
294366161687151000,"RT @QPSmedia: The Bruce Highway has now been closed at 12 Mile Creek, Raglan. #bigwet #qldtraffic",Media,Infrastructure and utilities,Related and informative
294383769383739000,"Police: The Burnett Highway, six kilometres south of Mt Morgan has water over it. Proceed with caution. #qldtraffic #bigwet ...",Government,Caution and advice,Related and informative
294404577304908000,RT @QLDOnline: Up to 14 luxury yachts &amp; houseboats have been washed ashore in the Whitsundays #qld #tcoswald #bigwet,Outsiders,Other Useful Information,Related and informative
294405693010756000,RT @QLDOnline: Up to 14 luxury yachts &amp; houseboats have been washed ashore in the Whitsundays #qld #tcoswald #bigwet,Media,Other Useful Information,Related and informative
294579706265752000,"RT @BreakfastNews: RT @abcnews As ex-cyclone Oswald brings flood chaos to Queensland, follow our live coverage: http://t.co/yf9espR6",Media,Other Useful Information,Related and informative
294592310157648000,RT @PeterDoherty7: 20 swift water rescues in Central QLD overnight + more happening NOW. 280 SES jobs in past 24 hours. #bigwet @7NewsBr ...,Media,Affected individuals,Related and informative
294609615847571000,Queensland floods as cyclone sweeps past http://t.co/Ipo3Gqa1,Outsiders,Other Useful Information,Related and informative
294629513646719000,Pacific motorway already heavily congested #bigwet #longweekend #bnetraffic,Media,Infrastructure and utilities,Related and informative
294648903926682000,RT @QldSES: RT @rrcouncil: If you have your car at the #Rockhampton Airport please move it asap! the car park is likely to flood. #BigWet,Government,Caution and advice,Related and informative
294649323357102000,RT @resourceafflict: More news on our #NCCARF report RT: @ozmining News: Queensland mines were not ready for floods http://t.co/h3xrd0bG ...,Media,Caution and advice,Related and informative
294673100845490000,The State Govt has ordered SEQ Water to release water from WIvenhoe to reassure residents. http://t.co/ZG7Qlk8L #bigwet,Media,Other Useful Information,Related and informative
294675231556125000,Rescues underway as central Qld floods - Herald Sun http://t.co/xoqPNlTn,Media,Donations and volunteering,Related and informative
294677202899968000,RT @TripleMBrisbane: Want to know when the #BigWet will affect you? Sign up to Brisbane's Early Warning Alert Service:  http://t.co/FBkx ...,Media,Caution and advice,Related and informative
294706311365538000,Twenty rescued as floods sweep northeast Australia http://t.co/ClwzTf52,Media,Affected individuals,Related and informative
294720559403651000,VIDEO: Tropical storm strikes Queensland: Tropical Storm Oswald's heavy rains have caused record amounts of flooding to Queensland.,Media,Other Useful Information,Related and informative
294720815243612000,VIDEO: Tropical storm strikes Queensland: Tropical Storm Oswald's heavy rains have caused record amounts of flooding to Queensland.,Outsiders,Other Useful Information,Related and informative
294748434739630000,"RT @AJEnglish: RT @AJEWeather The remains of Tropical Cyclone #Oswald trigger widespread flooding in #Queensland, #Australia: http://t.c ...",Media,Other Useful Information,Related and informative
294763987239854000,BANANA SHIRE - CALLIDE CREEK - Get to higher ground now http://t.co/MESU3ZVy #bigwet #qldfloods #qld,Media,Caution and advice,Related and informative
294765144850985000,RT @tegangeorge: “@cycloneupdate: Emergency flood alert for Callide Crk - residents to move to higher ground #bigwet #qld”,Media,Caution and advice,Related and informative
294839698591982000,RT @AJEWeather: #Queensland hit by flash flooding. Brisbane is next in line: http://t.co/dE6XG4vh,Media,Other Useful Information,Related and informative
294872292545155000,"Hey @optus,,, no service in Boyne/Tannum Qld... Too wet and windy ?? #bigwet #flatmatestelstrabroadbandworking #howtocontactwifey??",Eyewitness,Infrastructure and utilities,Related and informative
294888574833271000,Record floods in #Queensland #Australia #bigwet “@QldFire: A flooding EMERGENCY ALERT has been issued for Gladstone.  http://t.co/LaADffQO”,Media,Caution and advice,Related and informative
294890223207338000,Live coverage: SE Qld on flood alert - ABC Online: http://t.co/KzizYnK4.auLive coverage: SE Qld on flood alertABC... http://t.co/ISCcbNw9,Media,Caution and advice,Related and informative
294896032305799000,RT @QPSmedia: A heads up for boaties in SEQ if you haven’t already now is the time to check those moorings or anchors! #bigwet,Media,Caution and advice,Related and informative
294930530435224000,BOM update: 26/07:59 EST Flood Warning - Fitzroy River (QLD) http://t.co/eTrDwncv,Media,Caution and advice,Related and informative
294936935150006000,QPS Facebook page has changed URL since two years ago.  Good resource for #bigwet #qldfloods information.  New page: http://t.co/RiCfeTa6,Outsiders,Other Useful Information,Related and informative
294959261455372000,"Update. We have two road crashes, Peachester Road, QFRS responding Horsecamp Road Swiftwater incident #bigwet",Government,Affected individuals,Related and informative
294960435843719000,"RT @OKCStormWatcher: Emergency flood alerts issued for towns in Queensland, Australia; residents urged to get to higher ground - @SBSNew ...",Media,Caution and advice,Related and informative
294976487440921000,#leimo http://t.co/6AQgXb47 Qld residents prepare for storm tides: EMERGENCY flood alerts ha... http://t.co/IxyvDzD8 @Leimo @crowealexand,Outsiders,Caution and advice,Related and informative
294978668491600000,RT @belungerer: @Boopio can we borrow him? there's a leak in Wivenhoe Dam he would bung nicely :) #Qldfloods,Eyewitness,Other Useful Information,Related and informative
294981885501796000,RT @Pollytics: Qld coastal cities face a 1 in 100 year flood. Haven't had one of them for at least 3 years. But as you were - no climate ...,Media,Caution and advice,Related and informative
294998411080507000,"FLOOD WARNING FOR THE CONNORS, ISAAC, DON, DAWSON AND FITZROY RIVERS #bigwet http://t.co/ywY0omEf Issued at 12:29... http://t.co/byTXn2uu",Media,Caution and advice,Related and informative
294999522558505000,Reports of Road Traffic Crash ▶ Possible Entrapment ▶ Canando St &amp; Daguilar Hwy Woodford http://t.co/tCt8ViF8 #bigwet,Media,Caution and advice,Related and informative
295000478855594000,Reports of Road Traffic Crash ▶ Nr Keefton Rd Bruce Hwy Gympie http://t.co/M7tmbxka #bigwet http://t.co/AZkjE1Zs,Media,Infrastructure and utilities,Related and informative
295005935670280000,RT @etuqldnt: ETU members @ Stanwell Power Station keeping the lights on in difficult conditions http://t.co/2rOFyyyI #qldpol #bigwet #q ...,Government,Infrastructure and utilities,Related and informative
295010478063759000,RT @BOMQld: BOM update: 26/12:42 EST Flood Warning - Burnett River (QLD) http://t.co/D4KNydUa,Government,Caution and advice,Related and informative
295017344139420000,Homes spared from flooding for now - Sydney Morning Herald http://t.co/M4rcPw0Y #qld,Media,Infrastructure and utilities,Related and informative
295019969798869000,BREAKING: @theqldpremier Premier says Situation has deteriorated in Central Qld. Gladstone has been Disaster Declared #bigwet,Government,Caution and advice,Related and informative
295019986576085000,Premier Newman: weather situation has deteriorated. #bigwet,Government,Caution and advice,Related and informative
295020468925239000,"Newman says Bundaberg has been hit by a tornado. Buildings damaged, power lines down. Disaster declared. #bigwet",Outsiders,Infrastructure and utilities,Related and informative
295020598957052000,Disaster declared in #bundaberg region after damage from #minitornado #bigwet,Outsiders,Other Useful Information,Related and informative
295024600318874000,RT @SimonPalan: QLD premier Campbell Newman on @ABCNews24 I'm determined to ensure that this flooding won't be similar to the flooding  ...,Media,Other Useful Information,Related and informative
295040974848160000,BURNETT HEADS - REMAIN INDOORS - Tornadoes / Waterspouts in your region NOW #qld #qldfloods #bigwet,Media,Caution and advice,Related and informative
295045731205673000,RT @QPSmedia: Confirmed tornado at BURNETT HEADS. Residents should REMAIN INDOORS. #bigwet,Media,Caution and advice,Related and informative
295050860843651000,RT @mackiemarsellos: Trampoline stuck in the top of power pole. Unbelievable #Bargara #bigwet http://t.co/cCV6LYbD,Eyewitness,Infrastructure and utilities,Related and informative
295058347676275000,RT @QPSmedia: Residents in the Bundaberg area need to REMAIN INSIDE. Tornado activity can be unpredictable &amp; destructive. #bigwet #t ...,Media,Caution and advice,Related and informative
295067088589058000,"Of wtf, Queensland, your call centre doesn't help us the fuck out, why are we getting slammed with YOUR flood calls!?",Outsiders,Not applicable,Related and informative
295073547825578000,Tonight in 7 News: Bundaberg a disaster zone as a string of tornadoes rip through the area  #bigwet,Media,Other Useful Information,Related and informative
295074235691442000,RT @abcwidebay: You'll find a gallery of photos from across the Wide Bay here #Bargara #bigwet http://t.co/7VGjyENc @abcnews,Media,Other Useful Information,Related and informative
295075074569023000,"RT @ErgonEnergy: Bundaberg, the Bargara and Burnett Heads coastal area could be without power for up to 48hrs #bigwet",Media,Infrastructure and utilities,Related and informative
295076387386192000,RT @QPSmedia: Keep up-to-date with the 2 Severe Weather Warnings current for Qld. #bigwet #tornado http://t.co/7DIJumMV,Government,Caution and advice,Related and informative
295082720781021000,RT @qpsmedia: BOM: Radar suggests strong possibility of tornado 30km W of Maryborough moving SSW at 50km/h #bigwet #tornado,Media,Caution and advice,Related and informative
295084197155074000,RT @cycloneupdate: 6:20PM EST Police: REPORTS OF ANOTHER TORNADO AT BURNETT HEADS. RESIDENTS REMAIN INSIDE. #bigwet #tornado,Government,Caution and advice,Related and informative
295085275087004000,Severe Weather Warning issued for #Scenicrim #bigwet http://t.co/S3OVXd0D,Media,Caution and advice,Related and informative
295089276490764000,"@LisaGaglione72 lol we are getting 300mm plus, even more tomorrow, in some parts of qld there has been tornados, flooding its crazy",Eyewitness,Affected individuals,Related and informative
295094800355586000,RT @SummersAnne: QLD premier Campbell Newman I'm determined to ensure that this flooding won't be similar to the flooding of 2011. Kin ...,Media,Other Useful Information,Related and informative
295109748876005000,RT @QPSmedia: Non-essential travel on the Sunshine Coast tomorrow morning should be cancelled. #bigwet,Media,Caution and advice,Related and informative
295120154956820000,Police: Fast stream rises are continuing across the Baffle Creek catchment. Major flooding is rising at Mim... http://t.co/DlWcSq0c #qld,Media,Caution and advice,Related and informative
295123149656297000,RT @shelleylloydabc: Queensland's rainfall outlook in one animated map http://t.co/9SjKKYDt @abcnews #bigwet,Media,Other Useful Information,Related and informative
295129688593007000,RT @QldSES: Help us update our #bigwet Google map. Send your flood and weather photos to us as a private message or tweet to... http://t ...,NGOs,Other Useful Information,Related and informative
295139872346345000,RT @joshbavas: This new satellite image shows the sheer size of the system moving across Queensland right now. #bigwet http://t.co/mOgO8dw4,Media,Other Useful Information,Related and informative
295143408140427000,The Banana Regional Council urging people in the low-lying areas of Biloela in C Qld to evacuate to higher ground @abcnews #bigwet,Media,Caution and advice,Related and informative
295163796685717000,RT @QPSmedia: EMERGENCY ALERT - Biloela. People in low-lying areas of town should move to higher ground or the Civic Centre. #bigwet,Media,Caution and advice,Related and informative
295233594073444000,RT @QPSmedia: #bigwet  Burrum Heads has just had some severe winds. Rpt of one house with damage. Call SES 132 500 or... http://t.co/g8D ...,Media,Other Useful Information,Related and informative
295247082955084000,RT @SEQincidents: Report of Fire Services Incident Swiftwater Vehicle rollover in floodwater Gympie Woolooga Road Widgee #bigwet,NGOs,Infrastructure and utilities,Related and informative
295247812780773000,RT @joshbavas: This new satellite image shows the sheer size of the system moving across Queensland right now. #bigwet http://t.co/mOgO8dw4,Media,Other Useful Information,Related and informative
295265927962980000,Wet wet wet and getting wetter!  10 Day Rain &amp; Wind Forecast Models https://t.co/LPp3NRp8 #BIGWet #SEQLD #GoldCOast http://t.co/Su37kMdm,Eyewitness,Other Useful Information,Related and informative
295271951000302000,RT @brucemills: Live alerts from Qld Gov on current emergency available at http://t.co/MCAP1pQF #bigwet #qldflood #tornado,Government,Caution and advice,Related and informative
295275633607582000,#QLDfloods: Authorities are warning of tornadoes for #SunshineCoast &amp; #Brisbane. We are live to #Brisbane next http://t.co/XirK70Fe,Media,Caution and advice,Related and informative
295276862538645000,RT @QPSmedia: #bigwet Don't forget to check out latest road closure info for Qld from the Traffic &amp; Travel site  or call 131940 http ...,Media,Infrastructure and utilities,Related and informative
295281723711840000,RT @ABCNews24: #QLDfloods: Authorities are warning of tornadoes for #SunshineCoast &amp; #Brisbane. We are live to #Brisbane next http:/ ...,Media,Caution and advice,Related and informative
295294411494003000,Cars completely covered at work yard on Walla Street. #bigwet #bundaberg http://t.co/uNYyuoqJ,Eyewitness,Infrastructure and utilities,Related and informative
295299432067498000,RT @ABCNews24: #QLDfloods watch: Authorities are preparing for tornadoes in southeast Queensland. We have more from #Brisbane http://t.c ...,Media,Caution and advice,Related and informative
295306205872677000,"Love the Campmaster portable stove, here it is pumping out espressos despite no power #bigwet #finallymustinstallgas http://t.co/BdaHeSKm",Eyewitness,Infrastructure and utilities,Related and informative
295310098195173000,"With heavy rainfall, basement car parks can be flooded. If you live in a high rise with such a car park, please be aware. #bigwet",NGOs,Caution and advice,Related and informative
295311247438647000,RT @QPSmedia: FULL FLOOD WARNING FOR BURNETT RIVER: http://t.co/RUq9Fls8 #bigwet,Media,Caution and advice,Related and informative
295312010797777000,RT @ABCNews24: #QLDfloods: Authorities are warning of tornadoes for #SunshineCoast &amp; #Brisbane. We are live to #Brisbane next http:/ ...,Media,Caution and advice,Related and informative
295312237269238000,RT @Philippa_Kate: Cars completely covered at work yard on Walla Street. #bigwet #bundaberg http://t.co/uNYyuoqJ,Eyewitness,Other Useful Information,Related and informative
295324484657893000,RT @dingram: The Australian Govt has an official 'Disaster Watch' app for iOS and Android. Details at http://t.co/UepnukBx #bigwet,Government,Caution and advice,Related and informative
295332831318667000,Commissioner Stewart says it's absolute lunacy to be driving through flooded creeks. Speaking with @7NewsBrisbane now #bigwet,Media,Caution and advice,Related and informative
295335339529228000,RT @PeterPyke: Warrego Alert: Truckies reporting Highway east of Dalby starting to fall apart. #bigwet #qldfloods,Outsiders,Infrastructure and utilities,Related and informative
295336987852952000,Army on standby amid #Qld flood crisis http://t.co/8nd3E1Xy #tornados #Brisbane,Outsiders,Donations and volunteering,Related and informative
295341916160139000,RT @abcwidebay: Sunshine Coast Airport has been closed today. All flights in and out are cancelled due to strong winds #QLD #bigwet,Media,Infrastructure and utilities,Related and informative
295345078694728000,"Stay away from fallen powerlines, warn others and call Triple Zero (000) or 13 16 70 to report them #bigwet",Government,Caution and advice,Related and informative
295347096125592000,RT @QPSmedia: Non-essential travel on the Sunshine Coast tomorrow morning should be cancelled. #bigwet,Media,Caution and advice,Related and informative
295354293584806000,RT @AaronLucasBris: PHOTO: Brisbane River almost bursting its banks at Bulimba on high tide. #qldflooding #bigwet http://t.co/2PqnFMrM,Eyewitness,Infrastructure and utilities,Related and informative
295355887420309000,"During severe weather, you may need to provide first aid while waiting on emergency services - have a first aid kit handy #1staid4 #bigwet",NGOs,Caution and advice,Related and informative
295359003763040000,"RT @QPSmedia: Bundaberg North residents please evacuate immediately to Civic Centre, N Bundaberg SS or friends &amp; relatives #bigwet",NGOs,Caution and advice,Related and informative
295359125414638000,RT @QPSmedia: POLICE CALLING FOR IMMEDIATE EVACUATION OF BUNDABERG NORTH. #bigwet,Government,Caution and advice,Related and informative
295359268012556000,RT @geoffegan: New flood warnings for #LockyerValley creeks from BOM. #qldfloods #bigwet http://t.co/MVZDZ1c7,Eyewitness,Caution and advice,Related and informative
295363516842516000,RT @_JohnTaylor_: Fools are kayaking down Kedron Brook. @abcnews @612brisbane #bigwet http://t.co/9TPews8h,Media,Affected individuals,Related and informative
295364376679047000,RT @abcwidebay: You'll find information here on the North Bundaberg Evacuation #bigwet http://t.co/U1MiUnmn,Media,Donations and volunteering,Related and informative
295365144249246000,RT @B105Brisbane: BREAKING NEWS: A tornado has just hit Mooloolaba on the Sunshine Coast. More to come. #BigWet #QldFloods #Newsfeed,Media,Caution and advice,Related and informative
295365962134344000,Big tree down on Boundary St. Please avoid it. #brisbane #bigwet,Eyewitness,Caution and advice,Related and informative
295366993941512000,Murphy’s Bridge going in #Helidon from the Spa Water side. #bigwet #tooowoomba http://t.co/E9dyh6rP,Outsiders,Infrastructure and utilities,Related and informative
295368910738444000,RT @612brisbane: Story Bridge closed both directions as of 12.57pm #bigwet,Media,Infrastructure and utilities,Related and informative
295369267216527000,Tune into @NewsTalk4BC 1116 AM or stream online http://t.co/xysjcglx  for rolling coverage on the worsening weather conditions #bigwet,Media,Caution and advice,Related and informative
295369619538067000,RT @7NewsBrisbane: North #Bundaberg is being evacuated after the Burnett River broke its banks #bigwet,Media,Infrastructure and utilities,Related and informative
295370030609211000,RT @B105Brisbane: BREAKING NEWS: A tornado has just hit Mooloolaba on the Sunshine Coast. More to come. #BigWet #QldFloods #Newsfeed,Media,Caution and advice,Related and informative
295372807242666000,RT @QPSmedia: POLICE CALLING FOR IMMEDIATE EVACUATION OF BUNDABERG NORTH. #bigwet,Media,Caution and advice,Related and informative
295373813863023000,#BIGWET BREAKING #BRISBANE Mayor Quirk: IF YOU ARE ON #BRISBANE ROADS .... WHY? .... GET OFF THEM ..... CLEAR THEM FOR EMERGENCY VEHICLES,Government,Infrastructure and utilities,Related and informative
295375336391180000,RT @Faris_Saeed: @SaudiinAus    أرقام تهم طلاب ولاية  QLD  Life-threatening emergencies phone (000) storm and flood assistance call 132500,Outsiders,Caution and advice,Related and informative
295375407698555000,RT @ABCNews24: Graham Quirk: High winds are predicted for #Brisbane between 2pm and 8pm tonight #QLDfloods,Media,Caution and advice,Related and informative
295376699527418000,RT @davidiliffe: Incredible ! RT @Jamess_Twits: ! “@QldSES Trampoline stuck in the top of power pole. Unbelievable #Bargara #bigwet http ...,Media,Other Useful Information,Related and informative
295377135730840000,"Just found out my mum is trapped at home, no water, no power,  tree's down across roads out of her property near glasshouse mtns. #bigwet",Eyewitness,Affected individuals,Related and informative
295378662474281000,"Redcliffe CBD's Humpybong Creek is high, but doing the job of getting the storm water to the bay. #Bigwet http://t.co/PEseDZSE",Eyewitness,Infrastructure and utilities,Related and informative
295379857859305000,RT @B105Brisbane: BREAKING NEWS: A tornado has just hit Mooloolaba on the Sunshine Coast. More to come. #BigWet #QldFloods #Newsfeed,Media,Affected individuals,Related and informative
295382131167855000,RT @QPSmedia: Weather system has picked up speed &amp; is now affecting SEQ #bigwet,Media,Caution and advice,Related and informative
295382366044701000,RT @ABCNews24: #QLDfloods watch live: @theqldpremier Campbell Newman &amp; Emergency Management Qld are addressing the media http://t.co ...,Media,Other Useful Information,Related and informative
295386124124291000,RT @LisaHerbertABC: HOLY COW!!! RT “@QldSES Trampoline stuck in the top of power pole. Unbelievable #Bargara #bigwet http://t.co/2J36NKdR,Media,Caution and advice,Related and informative
295390037409935000,RT @Energex: Safety alert: Now more than 500 fallen powerlines reported in SEQ. Keep everyone well away and call us on 13 19 62. #bigwet,Business,Infrastructure and utilities,Related and informative
295393233494766000,This was on FB Gold Coast &amp; Tweed is currently on Tornado Watch!! #Crap #bigwet http://t.co/eqIzWsBp,Media,Other Useful Information,Related and informative
295394076537258000,@AusNewsNetwork Your mom's breaking #NEWMAN re #BIGWET #OSWALD I've visited homes TORN apart today There is a trail of distruction along…,Media,Affected individuals,Related and informative
295395657802469000,Video of Mayor Tom Tate holding media conference at 1.30pm to update on severe weather https://t.co/buyllod8 #bigwet #qldflood #qldfloods,Media,Caution and advice,Related and informative
295397859824660000,#india #latest news Major floods hammer northern Australia http://t.co/9AvIdwAw,Media,Other Useful Information,Related and informative
295401433346490000,@gympie_times: Oswald hits Gympie - photos: http://t.co/sLaFsmnP #bigwet hope my family is ok...,Media,Sympathy and support,Related and informative
295402234454360000,#bigwet is Fehlberg Park in Fairfield going under this time?,Outsiders,Other Useful Information,Related and informative
295402305753334000,RT @B105Brisbane: BREAKING NEWS: A tornado has just hit Mooloolaba on the Sunshine Coast. More to come. #BigWet #QldFloods #Newsfeed,Media,Other Useful Information,Related and informative
295403673121591000,RT “@atko17: Car v tree Mooloolaba @abcsunshine @ABCNews24 #bigwet http://t.co/btPGBOfM” @couriermail,Media,Infrastructure and utilities,Related and informative
295406512644452000,"Queensland records first flood death, as statewide catastrophe declared - Brisbane Times: Sydney Morning HeraldQ... http://t.co/QRqGTaX6",Media,Affected individuals,Related and informative
295407477363716000,RT @TheTonyRiley: @SESBrisbane: Another Brisbane City SES team heading out..#bigwet http://t.co/VEkdKXxV we are all thanful for the vo ...,Media,Donations and volunteering,Related and informative
295409297683280000,165mm in the 24 hrs to 3pm at #mountcrosby with more to come. Gusts feel less powerful and less frequent #bigwet @612brisbane,Media,Caution and advice,Related and informative
295409335432008000,Queensland braces for flooding: The Australian state of Queensland is on alert for flooding and more tornadoes i... http://t.co/HeaqG3dN,Media,Caution and advice,Related and informative
295409385772044000,Queensland braces for flooding: The Australian state of Queensland is on alert for flooding and more tornadoes i... http://t.co/gTyaNPd7,Outsiders,Caution and advice,Related and informative
295410396595110000,View from Mater hospital across to the city #bigwet http://t.co/N0R7GjrX,Eyewitness,Other Useful Information,Related and informative
295411029914046000,Rain coming under closed front door now.  #bigwet #brisbane,Eyewitness,Infrastructure and utilities,Related and informative
295411759714562000,#leimo http://t.co/6AQgXb47 Major floods hammer northern Australia: People look at a boat th... http://t.co/vZ6r5NCC @Leimo @crowealexand,Outsiders,Other Useful Information,Related and informative
295415245181161000,Story Bridge has been reopened. #bigwet,Media,Infrastructure and utilities,Related and informative
295419355632636000,"RT @AustralianNews: Queensland records first flood death, as statewide catastrophe declared - Brisbane Times http://t.co/Q9Q5MdVW",Media,Affected individuals,Related and informative
295419720520311000,YIKES!! Tree + Powerlines!! #Toowoomba #bigwet http://t.co/df7OQ7dG,Eyewitness,Infrastructure and utilities,Related and informative
295421918352404000,RT @sunshineglen: This new satellite image shows the sheer size of the system moving across Queensland right now. #bigwet http://t.co/Ip ...,Media,Other Useful Information,Related and informative
295423872872890000,RT @Schrinner: Just been advised that all CityCat and Ferry services on the Brisbane River have been suspended. #bigwet,Outsiders,Infrastructure and utilities,Related and informative
295424011297489000,RT @MMcInerney89: Apparently areas around Coffs Harbour are expecting about 400-500mm tomorrow. #bigwet,Media,Caution and advice,Related and informative
295426431406731000,"As Queensland's big wet intensifies, NINE NEWS has a special one hour bulletin NOW for Queensland viewers. #QLDFloods http://t.co/7c9gfxVH",Media,Other Useful Information,Related and informative
295426657886552000,RT @QPSmedia Major flooding occurring in Lockyer Valley. Evacuations underway #bigwet,Media,Caution and advice,Related and informative
295428713120690000,250 businesses will be impacted in Brisbane #bigwet #qldfloods #qld #QldFlooding,Media,Infrastructure and utilities,Related and informative
295430298554999000,RT @QPSmedia: Brisbane and Bremer rivers - flooding much lower than 2011. #bigwet,Media,Other Useful Information,Related and informative
295430566990455000,Only when it buckets down. Bardon backyard creek appears #bigwet http://t.co/5FMrtrTT,Eyewitness,Affected individuals,Related and informative
295431238062318000,Though pics have shown the banks have been breached slightly already #bigwet,Eyewitness,Other Useful Information,Related and informative
295431565226418000,RT @7NewsBrisbane: Flood Flag Maps from the Brisbane City Council. #bigwet #bnestorm http://t.co/ZNvmfW9I,Media,Caution and advice,Related and informative
295431850451665000,RT @QPSmedia: Expect another 6 hours of rain in Brisbane. Flash flooding and dangerous conditions continue. #bigwet,Media,Caution and advice,Related and informative
295431955313467000,😳😱😔 RT @jonoperry: The big surf has destroyed Noosa Beach #bigwet http://t.co/qbqpqi4t”,Outsiders,Infrastructure and utilities,Related and informative
295432240534532000,RT @QPSmedia: Expect another 6 hours of rain in Brisbane. Flash flooding and dangerous conditions continue. #bigwet,Outsiders,Caution and advice,Related and informative
295432269869486000,"Brisbane and Bremmer rivers to flood, but 'nothing like 2011' say Newman and Quirk http://t.co/yToMKZ1e #bigwet",Government,Caution and advice,Related and informative
295432966119756000,27/17:22 EST Flood Warning - Burrum River (QLD) http://t.co/1hTPllK5,Government,Caution and advice,Related and informative
295433985365012000,Photo: My view right now. #QLDFloods http://t.co/z9fGoJ0z,Eyewitness,Other Useful Information,Related and informative
295434299916820000,RT @QPSmedia: EMERGENCY ALERT: Laidley Creek is expected to peak at 5.30pm with major flooding to 2011 levels. #bigwet,Government,Caution and advice,Related and informative
295434442535743000,We have officially lost power in #palmwoods #bigwet,Eyewitness,Infrastructure and utilities,Related and informative
295435986048016000,RT @QPSmedia: EMERGENCY ALERT: Laidley Creek is expected to peak at 5.30pm with major flooding to 2011 levels. #bigwet,Media,Caution and advice,Related and informative
295436086677733000,#BIGWET WAIT We KNOW DAM CAPACITY IS 225% #NEWMAN SPEAKS OF 88% FIGURE? Is He saying  #wivenhoe Dam is at 12% from FULL #BNEFLOOD CAPACITY?,Outsiders,Other Useful Information,Related and informative
295436241892172000,More #LockyerValley evacs. Houses flooded in 2011 in Glenore Grove and Kensington Grove asked to evac to Gatton Shire Hall #bigwet,Outsiders,Caution and advice,Related and informative
295436468376179000,No crossing enoggera creek on that side road The Gap #bigwet #brisbane #flood http://t.co/GIr3wHOm,Eyewitness,Caution and advice,Related and informative
295439509229801000,@7NewsBrisbane @billmcdonald1 @SharynGhidella can we please have an update for Caboolture/Morayfield region please? #bigwet #7NewsBrisbane,Media,Other Useful Information,Related and informative
295440272597344000,This is what's been happening at home RT @the_daily: Latest Sunshine Coast wild weather photos: http://t.co/98efeGKF #bigwet,Media,Other Useful Information,Related and informative
