Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
378078203228586000,RT @USATODAY: #BREAKING: Severe floods strike Colorado http://t.co/JkvGm4hDu8,Media,Other Useful Information,Related and informative
378079067255239000,At least 1 dead in Colo. flooding: Severe flooding in Jamestown in Colorado's Boulder County killed one person... http://t.co/4IwenaofFy,Outsiders,Affected individuals,Related and informative
378079650250908000,RT @denverpost: UPDATE: Massive flooding has destroyed multiple homes in Boulder County: http://t.co/b2SOQOEIWb #COwx #BoulderFlood,Media,Infrastructure and utilities,Related and informative
378082263302300000,Did you know? Via @bouldercolorado: #Boulder is the #1 flash flood risk community in Colorado. #Boulderflood http://t.co/BIuwhpDQfL #COwx,Media,Other Useful Information,Related and informative
378086805771268000,One Dead as Flash Flooding Hits Parts of Colorado http://t.co/K4XbG0R6gJ,Media,Affected individuals,Related and informative
378088110170452000,Flooding in Colorado kills 1:        http://t.co/5iROFQunkN,Media,Affected individuals,Related and informative
378095349547553000,T'storms crossing I-25 toward #Longmont. Strong storm sitting over #Brighton tracking NE. #9wx forecast on #9News now http://t.co/uqO7mgWQoj,Media,Other Useful Information,Related and informative
378097819992592000,#BREAKING: @CUBoulderPolice say Approx. 400-500 #CUBoulder Family Housing residents evacuated.  #boulderflood #9NewsMornings,Government,Affected individuals,Related and informative
378101922013532000,BREAKING NEWS: US 36 is now open from Sheridan to McCaslin #9wx #cotraf #boulderflood,Media,Infrastructure and utilities,Related and informative
378102945448853000,RT @Greeblemonkey: The original of the photo that is floating everywhere for #boulderflood @brandash's photo http://t.co/Mxz914VLJZ,Media,Other Useful Information,Related and informative
378105671729684000,"RT @AP: Heavy rains cause flash flooding in Colorado, collapsing homes and leaving at least one person dead: http://t.co/8SuXHamB9g #Boulder",Media,Affected individuals,Related and informative
378111510205465000,"RT @breakingstorm: Extremely dangerous and life threatening situation in Boulder, Colorado, area as flash flooding continues - @usNWSgov ht…",Media,Other Useful Information,Related and informative
378112919499579000,One person killed and homes destroyed after flash floods wreak havoc in Colorado http://t.co/mLSFP2d6GM,Media,Affected individuals,Related and informative
378115570287542000,#DEVELOPING | 1 Dead as Flash Flooding Hits Parts of Colorado http://t.co/RDMF3TkiQH [via @AP],Media,Affected individuals,Related and informative
378118359511888000,Everyone stay safe in the #BoulderFlood! Especially those having to be evacuated. It's getting dangerous.,Outsiders,Sympathy and support,Related and informative
378122012742668000,One person #killed and homes #destroyed after flash floods wreak havoc in #Colorado - Sep 12 @ 7:44 AM ET http://t.co/V3o4BAZiFI,Media,Affected individuals,Related and informative
378122033697403000,"RT @reedtimmerTVN: LIFE THREATENING flash #flooding in Colorado Foothills including Colorado Springs, Fort Collins, and Boulder areas http:…",Media,Other Useful Information,Related and informative
378122948064068000,RT @breakingstorm: 2nd death related to Colorado flooding reported - @9NEWS; for more: http://t.co/DfOjwyccDP,Media,Affected individuals,Related and informative
378127477928784000,Student captures flash flooding on University of Colorado campus http://t.co/VMQc9BBU43,Outsiders,Infrastructure and utilities,Related and informative
378128681677234000,#Colorado flooding kills two. @ryanparkerdp  http://t.co/Pqi3EpjGj3 …,Media,Affected individuals,Related and informative
378130011292979000,RT @ryanparkerdp: STRESS: OEM warns DO NOT leave your home if you do not have to. DO NOT DRIVE in Boulder. Period. #boulderflood,Media,Caution and advice,Related and informative
378133446410785000,"JUST IN: A second person has died in Colorado's flash flooding, officials say. http://t.co/RjJiXKrbuS #cowx",Media,Affected individuals,Related and informative
378133551272563000,RT @NewsBreaker: More on deadly Colorado flooding reported by @Kelly7News with @7newsNOW.,Media,Caution and advice,Related and informative
378134704710767000,"RT @abc7newsBayArea: UPDATE: Flash flooding in Boulder County, Colorado has left two people dead. http://t.co/ntQm6jaDBR",Media,Affected individuals,Related and informative
378139846935458000,“@MelissaBuntcake: This is 287 and Dillon Rd... Cars submerged after road gives way http://t.co/V2yIGBxfzt #BoulderFlood”. Awful!,Eyewitness,Infrastructure and utilities,Related and informative
378140266366267000,@Ericccxminaj 1 Dead as Flash Flooding Hits Parts of Colo.: Flash flooding in Colorado's Boulder County has left one person...  @MJJPEACE,Outsiders,Affected individuals,Related and informative
378141524623913000,RT @TWCBreaking: RT @140elect: Roads torn up #BoulderFlood http://t.co/NIcLiXMe97 #coflood,Media,Infrastructure and utilities,Related and informative
378143340769714000,RT @140elect: Large blocks of cement ripped off roads in #BoulderFlood http://t.co/drNnFiMJbZ,Eyewitness,Infrastructure and utilities,Related and informative
378144624243507000,"RT @fishnette Not going anywhere for a while in my hood. At Lakebriar off Linden, Twomile Creek. http://t.co/8fdCzD8kHV #coflood",Eyewitness,Infrastructure and utilities,Related and informative
378147442786439000,So Stupid! RT @TwitchyTeam 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video] http://t.co/erUR8X0M0i,Outsiders,Other Useful Information,Related and informative
378149443507204000,"Two dead, several structures destroyed in Colo. flooding: Hundreds of University of Colorado-Boulder students ... http://t.co/q9lLbHkzuV",Media,Affected individuals,Related and informative
378150852793750000,RT @thegooglecar: At least one dead in Colorado flash flooding http://t.co/lRZTeyzG7M #Environment,Media,Affected individuals,Related and informative
378151544849306000,"RT @dailycamera: If you're looking to volunteer or donate to help clean-up, @boulderoem says stay home and wait #boulderflood",Media,Donations and volunteering,Related and informative
378151578399560000,Colorado flash floods kill two http://t.co/2h5uyh5arY #news,Media,Affected individuals,Related and informative
378152455005282000,"RT @MarciKrivonen: Wow. RT @HemaMullur: Two trucks, one car submerged after road collapse at Hwy 287 and Dillon. #cowx #boulderflood http:/…",Outsiders,Infrastructure and utilities,Related and informative
378155923698483000,Jamie's fine. Class canceled today at #CUBoulder. RT Flash floods kill at least 2 in Colorado http://t.co/i62gtcNMK2 via @USATODAY,Eyewitness,Affected individuals,Related and informative
378158079579128000,RT @HemaMullur: Two trucks and one car in the water after a road collapse at Hwy 287 and Dillon. #cowx #boulderflood @KDVR http://t.co/X27J…,Media,Infrastructure and utilities,Related and informative
378159971210650000,"Severe flash flooding in the Boulder, #Colorado area last night. One person died (KUSA). #cowx #flashflood http://t.co/53qZmj8dxZ",Media,Affected individuals,Related and informative
378161380462834000,RT @BBCNewsUS: Flooding from fast-moving storm in Colorado kills two people and leads to the evacuation of hundreds of homes http://t.co/fx…,Media,Affected individuals,Related and informative
378168804380918000,RT @DenverChannel: PLEASE RT: New evac center at Silver Creek High School at 4901 Nelson Road in Longmont.#boulderflood -@dailycamera,Media,Infrastructure and utilities,Related and informative
378170578588291000,"The folks in #Jamestown were told to evacuate, but the road is washed out and they can't: http://t.co/btyqXlgwyE #boulderflood",Eyewitness,Affected individuals,Related and informative
378171815891595000,RT @breakingstorm: 3 dead in Colorado flooding after body of adult male discovered in Boulder County - @DenverChannel; for more: http://t.c…,Media,Affected individuals,Related and informative
378172612805153000,LasVegasSun: 2 dead as flash flooding hits parts of Colorado http://t.co/l9vwyxd5VY #lasvegas,Media,Affected individuals,Related and informative
378173116125413000,"Sheriff Pelle: We are trying desperately to get help to people, but we're continually frustrated. #COFlood",Government,Donations and volunteering,Related and informative
378174277947646000,RT @BoulderOEM: City of #Boulder / Boulder County public info call center: 303-413-7730. Impacted residents can call for info. #Boulderflood,Government,Donations and volunteering,Related and informative
378175691449070000,"RT @Weishampel: #Boulderflood road closures: http://t.co/Xip4aYz4ME many North #Boulder roads, just about every canyon. Stay home.",Media,Infrastructure and utilities,Related and informative
378176358318629000,‘Massive Flooding’ In Colorado’s Boulder County http://t.co/ePL5YuoU9M,Media,Caution and advice,Related and informative
378177356570964000,RT @blynch1020: #boulderflood no school for me https://t.co/SIZ3zHUTzS,Eyewitness,Infrastructure and utilities,Related and informative
378179877368631000,RT @CUBoulderPolice: #cuboulder campus will also be closed tomorrow (9/13) due to #boulderflood. #cowx,Government,Infrastructure and utilities,Related and informative
378180426818257000,"“@denvertowns: Boulder Flooding: Deadly High Waters In Northern Colorado Force Evacuations, Cause Mudslides: http://t.co/CZNUqfk5z2”. Crazy!",Media,Affected individuals,Related and informative
378180963693380000,"RT @9NEWS: Colorado flooding: 3 killed; flood waters force evacuations, destroy roads http://t.co/r1P4BmX70v #COFlood",Media,Affected individuals,Related and informative
378181332792115000,RT @KWCH12: One person dead after flash flooding in Colorado: Days of heavy rains caused flash flooding in Colorado's Boul... http://t.co/d…,Media,Affected individuals,Related and informative
378183031460069000,"Two Dead, Hundreds Evacuated, Cars Stranded in Colorado Flooding http://t.co/cYOO3LeqnH",Media,Affected individuals,Related and informative
378184214274769000,RT @CBSEveningNews: The Univ. of Colorado Boulder will be closed today and tomorrow due to massive flooding in the area that has killed 2 (…,Media,Other Useful Information,Related and informative
378184453362680000,"RT @9NEWS: Wall of water floods Colorado, kills 2 http://t.co/VoG6PdYLZi #9NEWS",Media,Affected individuals,Related and informative
378186965726007000,RT @cnnbrk: At least three deaths have been reported in Colorado flooding; more victims are feared. http://t.co/h6eiw6Nzog,Media,Affected individuals,Related and informative
378189641708351000,“@babylon_cat: 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video] http://t.co/7MhHlJPFIx” #toosmart,Outsiders,Not applicable,Related and informative
378190577046524000,"WHAT? Boulder :( be safe, everyone!  RT @chicagotribune: Update: 2 dead, hundreds evacuated in Colorado flooding http://t.co/XfpiNCXGJl",Media,Sympathy and support,Related and informative
378191675941589000,"RT @sciam: Two Dead, Hundreds Evacuated, Cars Stranded in Colorado Flooding http://t.co/cA8iXnpcax",Media,Affected individuals,Related and informative
378195496935776000,"Know what's going on in your country. #disasters #nature #destruction 3 dead, hundreds evacuated in Colorado flooding http://t.co/y1qmqT1XMT",Media,Affected individuals,Related and informative
378198479111074000,bfp Live Interactive Coverage: Flooding in Colorado: Stay on top of the latest videos and social media coverag... http://t.co/jIHIa3LYBi,Media,Caution and advice,Related and informative
378198986597093000,Sheriff: 3rd person killed in Colorado flooding http://t.co/IBdDzS4348,Government,Affected individuals,Related and informative
378200127443182000,RT @Amelia__Earhart: The ramp from EB I-70 to SB I-225 is closed due to flooding @9news #cotraf #coflood,Eyewitness,Infrastructure and utilities,Related and informative
378201951969632000,Colorado flooding leaves 3 people dead http://t.co/HC9lJcWsFT,Media,Affected individuals,Related and informative
378203231262093000,Video: St. Vrain River bow hitting the bottom of the bridge on Hover #longmont   http://t.co/L3aabcD2S1,Media,Infrastructure and utilities,Related and informative
378205533913633000,"Stay informed, stay safe! #COFlood twitter list via @COEmergency: https://t.co/3ht69SK9wO #CCCF #BoulderFlood #waldoflood #COWX",Government,Caution and advice,Related and informative
378206808998822000,"RT @RedCross: For updates on how the Red Cross is responding to #Flooding in #Colorado, follow @RedCrossDenver",NGOs,Donations and volunteering,Related and informative
378208105021977000,RT @DougInBoulder: ALERT: Wall of water coming down Logan Mill RIGHT NOW! Seek higher ground IMMEDIATELY! #boulderflood #cowx /scanner/1125…,Eyewitness,Caution and advice,Related and informative
378211133330428000,RT @CUBoulder: SEEK HIGHER GROUND IMMEDIATELY: Wall of water coming down Boulder Canyon. Move away from Boulder Creek! #BoulderFlood,Eyewitness,Caution and advice,Related and informative
378211338851344000,RT @asketchyfish: USGS/NWS looks to have accurate numbers. Holding my breath this afternoon with more rain on the way. #BoulderFlood http:/…,Media,Other Useful Information,Related and informative
378212785886224000,RT @denverpost: Reader photos of the Colorado flooding -  http://t.co/HDIGxf2CQh Send us yours - http://t.co/kS5SHy2WgU #cowx,Media,Other Useful Information,Related and informative
378213377262109000,@cityoflongmont ordering mandatory evacuations in the Southmoor Park neighborhood. #COFlood,Government,Caution and advice,Related and informative
378213599551832000,RT @CUBoulder: SEEK HIGHER GROUND IMMEDIATELY: Wall of water coming down Boulder Canyon. Move away from Boulder Creek! #BoulderFlood,Government,Caution and advice,Related and informative
378213784101204000,CU ALERT: Wall of water coming down Boulder Canyon. STAY AWAY FROM BOULDER CREEK. Seek higher ground immediately. #boulderflood,Government,Caution and advice,Related and informative
378214128038318000,"RT @FHSRoyalBanner: 11:30am: Large surge of water coming down Fourmile Canyon. If you are down stream, seek higher ground. #boulderflood ht…",Outsiders,Caution and advice,Related and informative
378215919031308000,"RT @epalmero: I tend to like water more than fire, but this whole Colorado is flooding thing doesn't seem much more pleasant than Colora…",Outsiders,Not applicable,Related and informative
378217361846702000,"RT @JGeorgitis: #Boulderflood Anyone need help?  I live in Holiday neighborhood, Yarmouth and 17th and can get to you if you are close by.",Eyewitness,Donations and volunteering,Related and informative
378217953256157000,City of #Boulder Emergency Declaration: http://t.co/EVesFaAPHF #BoulderFlood -@CNNEditorChuck,Government,Caution and advice,Related and informative
378219127640306000,Updated: Top social media videos of the #Boulderflood http://t.co/CcVtkXxEf0 via @aimeemay,Outsiders,Other Useful Information,Related and informative
378219136033112000,RT @CherylPreheim: NEW: Sewage has leaked into water in some areas.  Stay away from water per Boulder Sheriff Dept. @9NEWS #coflood,Media,Caution and advice,Related and informative
378220373365363000,RT @9NEWS: 25% of CU's campus buildings have water damage - ranging in severity. Campus closed tomorrow too. #coflood,Media,Infrastructure and utilities,Related and informative
378220553699463000,RT @9NEWS: #COFlood RT @TrevorHughes: Bridge collapse is at 63rd and St Vrain Creek.,Media,Infrastructure and utilities,Related and informative
378220914443157000,"Evacuation center for Boulderites YMCA of Boulder Valley, 2850 Mapleton Ave, Boulder, CO 80301 #boulderflood",Media,Caution and advice,Related and informative
378221870731891000,Leaving Boulder on Hwy 128. 72 is closed. Coal Creek Canyon closed. #boulderflood http://t.co/7Q76jkQkWT,Eyewitness,Infrastructure and utilities,Related and informative
378222038500270000,Colorado flooding leaves 3 people dead  http://t.co/gunc5TlaQd,Media,Affected individuals,Related and informative
378223082869379000,RT @Claudia_Imhoff: #BoulderFlood Large surge of water reported in Fourmile Creek passing Logan Mill @ 10:55 Residents down stream should c…,Media,Caution and advice,Related and informative
378224039187055000,My neighborhood off north 26th st in North Boulder is completely flooded except for my st + 1 other. #boulderflood,Eyewitness,Infrastructure and utilities,Related and informative
378224748016058000,RT @CUBoulderPolice: About 40 #CUBoulder buildings damaged (most w/ minor water damage). About 25% of campus buildings. #BoulderFlood #cowx,Government,Infrastructure and utilities,Related and informative
379103261787058000,"RT @BoulderRelief: Not in Colorado? Just $5 will buy dry socks, a flashlight, and batteries for a #BoulderFlood victim who needs help: http…",NGOs,Donations and volunteering,Related and informative
379103282745991000,At least 4 killd 500 unaccountd 4 as floodwatr inundates Colorado http://t.co/Lax0e1rAOa #flooding #neighbors #park #thinking,Media,Affected individuals,Related and informative
379105400856916000,"RT @joefryer: Latest #coflood stats from state officials: 584 unaccounted for (234 in Boulder Co, 350 in Larimer Co); 1750 evacuated by Nat…",Outsiders,Affected individuals,Related and informative
379108760486040000,RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp,Media,Affected individuals,Related and informative
379109083452031000,RT @BBCWorld: VIDEO: Aerial shots of Colorado flooding http://t.co/aUDJ3VaIth,Media,Infrastructure and utilities,Related and informative
379110102663700000,RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp,Media,Affected individuals,Related and informative
379111721665057000,Colorado floods: More than 500 still unaccounted for as 'devastating' rain looms - CNN International: NPRColor... http://t.co/smCMEtY5fM,Media,Affected individuals,Related and informative
379111939772666000,Colorado Flooding Forces Evacuations -  Email Newsletters and Alerts The latest #news and analysis delivered to... http://t.co/1tZcK9kkBZ,Media,Affected individuals,Related and informative
379112698958447000,RT @SOTTnet: Earth Changes: Aerial footage of devastating Colorado floods: Aerial footage shows the scale of destruction ca... http://t.co/…,Media,Infrastructure and utilities,Related and informative
379113982428463000,RT @nawaf_salman: #Colorado flooding rescue continues http://t.co/JVHFUNHRCd #lebanon #santé #Dubai #Somalia #Saudi #لبنان #الإمارات #السعو…,Media,Not applicable,Related and informative
379120844296843000,RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp,Media,Affected individuals,Related and informative
379121972556599000,RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp,Media,Affected individuals,Related and informative
379122991780889000,RT @waylonlewis: Flood in Boulder: #boulderflood http://t.co/7aJk1WEPNA,Media,Other Useful Information,Related and informative
379123155341562000,#Tgictweeps Colorado floods: More than 500 still unaccounted for as 'devastating' rain looms… http://t.co/SotswFOrYn,Media,Affected individuals,Related and informative
379126259143287000,"1,750 people evacuated so far by National Guard due to #coflood  http://t.co/UTjrCm3NGc",Media,Affected individuals,Related and informative
379133112649015000,"RT @ejo60: Meteorologic explanation of the Colorado floods which are related to atmospheric blocking, meaning that pressure… http://t.co/Yl…",Outsiders,Other Useful Information,Related and informative
379136388379058000,RT @FoxNews: At least 500 unaccounted for in Colorado floods as Obama signs disaster declaration http://t.co/uVBsoTMYmt,Media,Affected individuals,Related and informative
379144416293695000,#Latest #News Colorado floods: Over 500 unaccounted for as 'devastating' rain looms - CNN: NPRColorado ... http://t.co/1d6lHv15vK #BNews,Media,Affected individuals,Related and informative
379157192135279000,Hundreds of people are unaccounted for across the US state of Colorado as heavy flooding inundates mountain... http://t.co/41149VW5NI,Media,Affected individuals,Related and informative
379157749990719000,"Deadly 1,000-year floods strike Colorado http://t.co/VozxRqmfto",Media,Affected individuals,Related and informative
379166331523695000,Looks like the more severe rain projected for CO's Front Range was diverted to southern NE tonight. #COflood http://t.co/YLDw74njJ0,Media,Caution and advice,Related and informative
379167765976089000,"New post: Colorado floods: Rescues, but more rain arrives http://t.co/NMHV3BBXOk",Media,Other Useful Information,Related and informative
379189865776419000,RT @sergeykostyaev: Watching @nbcnightlynews video: Drone offers unique view of Colorado flooding -   http://t.co/ZryRZ00WGw via @nbcnews,Media,Other Useful Information,Related and informative
379189995803656000,@IFreakSelena Colorado Floods Victims Urged 'Get Out Now': Rescuers will not return for families who refuse to evacuate...  @Ericccxminaj,Outsiders,Caution and advice,Related and informative
379199705596436000,Four dead and hundreds missing as floods devastate US state of Colorado Pic 1-4 http://t.co/vgjq8YIQ5F,Media,Affected individuals,Related and informative
379211395138851000,Northeast Colorado residents are struggling with intense flooding as more rain is forecast for the region.,Media,Affected individuals,Related and informative
379213924287013000,Thoughts and prayers with my #boulderflood affected friends and family. Please stay safe!,Eyewitness,Sympathy and support,Related and informative
379217170670293000,Colorado floods: Over 500 unaccounted for http://t.co/yZJm3imq30,Media,Affected individuals,Related and informative
379218143753036000,#coloradoflood -Colorado floods: Over 500 unaccounted for http://t.co/N9dDJVm7pw,Media,Affected individuals,Related and informative
379222237393719000,Colorado Floods 2013: Rescuers Warn Some Against Remaining In Towns Isolated By Flooding,Media,Caution and advice,Related and informative
379225102115557000,RT: @christine7news: @7NewsNOW Sunday morning continues w/ more #COFlood coverage from 7-10am. Morgan County is one of the major concerns.,Media,Other Useful Information,Related and informative
379226196841472000,RT @denverpost: UPDATE: 584 people are listed as unaccounted for in flood areas. http://t.co/cEtBtkHTRl #coflood,Media,Affected individuals,Related and informative
379228499505996000,"RT @nycjim: With sewage treatment disabled, no flush rules imposed in Colo. town. http://t.co/2Z562xyocP via @denverpost #coflood",Media,Caution and advice,Related and informative
379229728420266000,RT @denverpost: Infrastructure recovery will be an arduous process long after the floodwaters recede http://t.co/xP8H1CjaVl  #COflood,Media,Infrastructure and utilities,Related and informative
379231162876854000,"#Colorado braces for more heavy rain, devastating floods http://t.co/vy2io8d86Y",Media,Caution and advice,Related and informative
379235193586209000,Colorado floods threaten more homes as another feared dead - video http://t.co/5RfRgJjXSn,Media,Affected individuals,Related and informative
379244509173125000,"RT @USATODAY: More than 500 people remain unaccounted for across Colorado after deadly, historic flooding: http://t.co/ftDxnbl5oT",Media,Affected individuals,Related and informative
379244622414758000,@mitchell2906 You too!!! I'm stuck home in the #coloradoflood  Truck got stuck last night and roads flooded.  #funsunday lol,Eyewitness,Other Useful Information,Related and informative
379244903403749000,Flash floods in Colorado http://t.co/ayUDL0tUcB via @YahooNews,Media,Other Useful Information,Related and informative
379245721288851000,"Let's not add to this anymore:  Stay out of moving water: 4 dead, 218 unaccounted for in Colorado flooding",Outsiders,Affected individuals,Related and informative
379247101252612000,RT @BrookeWagnerTV: #COflood victims can begin applying for @fema aid @kdvr #GDCO,Media,Caution and advice,Related and informative
379248464393023000,"At least 4 dead, 200 missing in Colorado flooding; ‘Leave now or be prepared to stay for weeks’... http://t.co/zDnATBT1aE",Media,Affected individuals,Related and informative
379249848513356000,"RT @USATODAY: More than 500 people remain unaccounted for across Colorado after deadly, historic flooding: http://t.co/gyfFdgBbD9",Media,Affected individuals,Related and informative
379250678977159000,RT @CJose: Fort Morgan underwater. Platte River well out of its banks. Expected to get worse @KDVR  #COflood http://t.co/494Vs35qNm,Outsiders,Infrastructure and utilities,Related and informative
379251027091796000,RT @SteveGrzanich Emergency Management in Colorado reports 584 people now unaccounted for after flooding. via @denverpost #BoulderFlood,Media,Affected individuals,Related and informative
379251534631956000,RT @CONG1860: More than 1750 civilians &amp; hundreds of pets evacuated from #COflood by CO #NationalGuard and @USArmy's #4thID http://t.co/5G9…,Media,Affected individuals,Related and informative
379251568182186000,RT @CJose: Fort Morgan underwater. Platte River well out of its banks. Expected to get worse @KDVR  #COflood http://t.co/494Vs35qNm,Media,Infrastructure and utilities,Related and informative
379254877488042000,RT @CONG1860: 5 #NationalGuard helos &amp; crews from @wyoguard joining @CONG1860 and @USArmy #4thID in #COflood evacuation efforts today.,Government,Donations and volunteering,Related and informative
379259252151689000,RT @nicolejpearce: The pics of the Colorado flooding that @jaredpolis has been tweeting are crazy! Prayers for everyone in CO.,Outsiders,Sympathy and support,Related and informative
379259323450274000,Hundreds still unaccounted for in deadly Colorado #floods - http://t.co/ZFhBFFZTfF,Media,Affected individuals,Related and informative
379262125211795000,"RT @breakingstorm: 482 people unaccounted for in Larimer County, Colorado, after flooding - @LarimerSheriff http://t.co/OE8z7OaPa3",Government,Affected individuals,Related and informative
379264868286599000,"Pouring ☔-Put on comfy stuff, stay inside and let those saving our communities do their jobs unobstructed. #coflood http://t.co/tCjXKRkiI9",Eyewitness,Not applicable,Related and informative
379266038526775000,"RT @KDVR: LIVE NOW: Why #coflood is being called a 1 in 1,000-year flood from CSU Prof. Russ Schumacher. Watch: http://t.co/Di1uo95L9p #c…",Media,Other Useful Information,Related and informative
379269817603477000,RT @ABC: Colorado Floods: Residents Unsure of What Home Will Look Like When They Return http://t.co/wwQWs60ZpK,Media,Affected individuals,Related and informative
379271235269444000,RT @dailycamera: Flood warning in place as 3/10 inch rain falls in 30 min in parts of county; rain to increase this afternoon #boulderflood,Media,Caution and advice,Related and informative
379273391150080000,RT @YahooNews: Hundreds are still missing in Colorado with more rain and flooding expected to hamper rescue efforts today: http://t.co/w2UT…,Media,Affected individuals,Related and informative
379277325377888000,RT @ahuntre: Colorado floods: Over 500 unaccounted for as 'devastating' rain looms http://t.co/OWh2V0aRrt,Outsiders,Affected individuals,Related and informative
379277572858585000,RT @USATODAY: What caused deadly Colorado floods? http://t.co/tJUfe7etiI,Media,Other Useful Information,Related and informative
379279619691532000,charles onwuemene's blog: Hundreds missing in Colorado floods http://t.co/T3hEIsHemw,Media,Affected individuals,Related and informative
379284581548949000,"RT @coloradodaily: RT @BrittanyAnas: To make a claim with FEMA, call 1-800-621-3362 or visit: http://t.co/hIxrheWCG3 #boulderflood",Media,Caution and advice,Related and informative
379287374947041000,RT @bouldercounty: Road closure map for Boulder County Roads #boulderflood #coflood http://t.co/UHwcYq8zx3,Government,Infrastructure and utilities,Related and informative
379287790166348000,RT @WendyNorris: LPD scanner: Left Hand Creek up 1 foot/hour. Evac underway for residents in Missouri/S. Coffman area. Stay safe. #longmont…,Not applicable,Caution and advice,Related and informative
379288075387421000,"RT @femaregion8: The *best way* to help #coflood survivors, first visit http://t.co/vE6LB9zvCi . This is how you make the greatest impact. …",Government,Donations and volunteering,Related and informative
379288473863066000,"RT @DenverChannel: #BREAKING: Re-evacuation orders in Longmont - act now!! Greens, Champion Greens and the Valley neighborhood #COflood #CO…",Media,Caution and advice,Related and informative
379288561939255000,RT @MollyHendrickso: We're headed to #Milliken today. We'll have continuous coverage starting at noon w the latest on the #coflood. #7newsN…,Media,Other Useful Information,Related and informative
379290814268338000,http://t.co/8V69nbgEce Hundreds unaccounted for in Colorado floods,Media,Affected individuals,Related and informative
379295625155576000,Colorado flooding doesn't stop Postal Service http://t.co/na58Mmy3an,Government,Infrastructure and utilities,Related and informative
379300591182557000,RT @SurvivorShape: TY for the calls our studio&amp;staff survived the #coloradoflood - Hoping all our friends @FIRSTDESCENTS and @mylifelineorg…,Business,Sympathy and support,Related and informative
379302008873689000,RT @EricHolthaus: This is nearly unfathomable: the Big Thompson River has spent nearly 60hrs at record levels. #boulderflood ongoing. http:…,Eyewitness,Other Useful Information,Related and informative
379302440899600000,RT @DenverChannel: Flooding at Red Rocks Amphitheatre - about 30 rows under water! Photo via http://t.co/b414RHRZbh #COwx #COflood http://t…,Media,Infrastructure and utilities,Related and informative
379303514607850000,"RT @denverpost: Colorado floods relief: How to help victims, those affected http://t.co/fdTZOoNUe9 #coflood",Media,Donations and volunteering,Related and informative
379304550630715000,"RT @BoulderRelief: NEEDED: New towels, new blankets, new socks, dry shoes, packaged food for #BoulderFlood relief! Bring to 2850 Mapleton A…",NGOs,Donations and volunteering,Related and informative
379306224140812000,RT @DenverChannel: Flooding at Red Rocks Amphitheatre - about 30 rows under water! Photo via http://t.co/b414RHRZbh #COwx #COflood http://t…,Media,Infrastructure and utilities,Related and informative
379306253501342000,#COflood Releases from Olympus Dam have increased to 1100 cfs. We have seen rain at Estes. Rain inflows to Lake... http://t.co/aoKTSgyyQn,Government,Other Useful Information,Related and informative
379311844516586000,Just talked with folks at @CUBoulder. Chancellor's decision about whether to close campus Monday is coming soon. #boulderflood,Outsiders,Infrastructure and utilities,Related and informative
379313346060644000,RT @9NEWS: INCREDIBLE IMAGE: A soldier rescues a woman with a walker via helicopter from Longmont Dam Rd. in Lyons. #coflood http://t.co/Ff…,Media,Affected individuals,Related and informative
379316609258496000,"RT @9NEWS: We just spoke with Red Rocks. Their seats are not underwater, just wet. Lumineers show tonight is still on as planned. #coflood",Media,Infrastructure and utilities,Related and informative
379319536878510000,"RT @femaregion8: If it's not safe for you, it's not safe for your pets.  Take them with you. #COpets #COflood",Government,Caution and advice,Related and informative
379322103763186000,"RT @femaregion8: If it's not safe for you, it's not safe for your pets.  Take them with you. #COpets #COflood",Government,Caution and advice,Related and informative
379323030733734000,"RT @latimes: Colorado flooding: 6 likely dead, more than 700 missing. http://t.co/Iwj1g4zuXN",Media,Affected individuals,Related and informative
379324788138721000,"Boulder, CO has received app. 20 in of rain this year so far. That's 20% of what our rainforests get every year. #COflood",Not applicable,Other Useful Information,Related and informative
379324934935163000,"RT @DenverChannel: 30 state highway bridges destroyed, 20 damaged - @ColoradoDOT's Amy Ford (partial assessment) #COFlood #BreakingNews",Media,Infrastructure and utilities,Related and informative
379325207543947000,"RT @KD0FHS: Environmental damage occurring in #Colorado #flood, media turning a blind eye. #coflood http://t.co/dBQT0AJBAR",Media,Other Useful Information,Related and informative
379325744440042000,"RT @indigojourney: You dont have 2 ask permission, U see problem &amp; solution...encourage leaderhsip roles #occupy #floodrelief #coflood ht…",Outsiders,Other Useful Information,Related and informative
379326998541107000,"Flooding by #UCCS has moved traffic cones into middle of traffic on Austin Bluffs by Union, stay safe out there!  #coflood",Government,Caution and advice,Related and informative
379328139379638000,Fires cause flooding and death in Colorado http://t.co/hvTtjc1vW9,Media,Affected individuals,Related and informative
379334183392252000,RT @mchastain81: You can do so much to help those who lost everything in the #COflood http://t.co/NsEhKW3Spu,Outsiders,Donations and volunteering,Related and informative
