"item_id","item","label",
"503645299886530562","RT @CNBC: A 6.0 earthquake hit Northern California this morning, most damage centering in Napa region: http://t.co/aGSmccdi0q http://t.co/K…","Informative",
"503645322972000256","RT @TheEllenShow: Hoping that everyone involved in the Napa #earthquake is okay. Thank you to all the incredible rescue workers.","Informative",
"503645369927237632","RT @DoyleGlobal: Photos Show Damage Following Napa Earthquake http://t.co/K4cpeRThUY","not informative",
"503645330370723843","RT @IAmJohnSparks: LATEST Numbers On The #NapaQuake! http://t.co/2kLI5K8kp0","not informative",
"503645309701218304","RT @IAmJohnSparks: LATEST Numbers On The #NapaQuake! http://t.co/2kLI5K8kp0","Informative",
"503645293653409792","Are you guys ok? #earthquake #ca #usa","Informative",
"503645367934918656","Someone told me that there was an earthquake in California today. Is that true?","Informative",
"503645347264995328","RT @cnnbrk: California hospital receives 120 patients related to the 6.0 magnitude earthquake, hospital president says. http://t.co/S2v5wea…","not informative",
"503645373379125248","RT @nbcbayarea: Napa: Skaters find upside to quake damage. Video: http://t.co/vsKpdwYZWK (Pic: Jeremy Carroll) http://t.co/wcEqkR1RtW","Informative",
"503645372145999873","RT @RawStory: ‘Heartbreaking’: CNN host upset by ‘hundreds’ of wine bottles broken in Napa quake  http://t.co/UndpSE9G4p","Informative",
"503645351069626370","RT @MrDavidAngelo: Big earthquake in Napa this morning. Locals described it as ""vibrant and intense, but not overly flamboyant with a clean…","Informative",
"503645322162499584","RT @wblakegray: You're welcome! Trying to curate. RT @BakerLaneWine: Getting most of our info on #napaquake  from reporting/tweets of @wbla…","not informative",
"503645380752338944","#WorldNews Quake hits California wine country: A POWERFUL quake has struck the winegrowing region of northern ...  http://t.co/07g2TtGGCV","not informative",
"503645376532848640","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/dTpXcrjlA4","not informative",
"503645340801564672","RT @Cal_OES: .@CaltransHQ has deployed dive teams to Bay Area toll bridges for #Napa quake","not informative",
"503645297457635328","RT @KQEDnews: UC Berkeley's early warning system gave residents 10 seconds to prepare for the #napaquake. http://t.co/vRFhAtVOZB","not informative",
"503645371340312576","RT @X929: A 6.0 magnitude quake near Napa Valley..no report of any fatalities...","Informative",
"503645387539107843","RT @InsideSoCalPIX: #NapaEarthquake destroys buildings, causes injures. Photos of #earthquake damage: http://t.co/wnUegOpx4T #napaquake htt…","not informative",
"503645323730751489","Magnitude 6.0 Earthquake hits Northern California: Northern California was hit by a magnitude 6.0 earthquake... http://t.co/IeUD2pjmb5","not informative",
"503645383499993088","RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…","not informative",
"503645294601330690","RT @laura_nelson: Oh, California - this, via @vickydnguyen: Skaters find upside to #napaquake. Photo from #nbcbayarea's Jeremy Carroll http…","not informative",
"503645317535780864","6.0 Magnitude Earthquake Rocks California: Northern Californian residents were shaken and stirred w... http://t.co/9bkc1faZJa @LA_Herald","not informative",
"503645382249697280","RT @kron4news: SURVEILLANCE VIDEOS: Cameras Capture South Napa Quake http://t.co/ozs2ycmup5 http://t.co/w51iKSDrME","Informative",
"503645353531695105","RT @ABC7: PHOTOS: South Napa #earthquake rattles wine country http://t.co/6IRnZciB8e http://t.co/D8lRIBlPPj","not informative",
"503645316239745024","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/oKUGZk1c7K","not informative",
"503645333855801345","Winemakers clean up, assess after Napa quake: NAPA, Calif. (AP) — Winemakers in California's storied Napa Valley... http://t.co/JWVcbsMRRU","not informative",
"503645346132922369","RT @CBJFan7224: @TheNorthernAlex @JoshuaPerna @Lelo4042 We need to pray for the Bay Area there was a 6.0 earthquake with multiple injuries!…","Informative",
"503645328252219392","“@DavidBegnaud: Very California: Taken after Napa earthquake in NorCal - @vickydnguyen #nbcbayarea http://t.co/lDv7RAOQMb” @amandajanewight","not informative",
"503645388520181760","RT @RT_com: LATEST: State of emergency, dozens injured as #California hit by largest #quake in 25 years http://t.co/0cx3t9yw1t http://t.co/…","not informative",
"503645336154689537","RT @IAmJohnSparks: PLEASE RETWEET &amp; PRAY For People Hurt In The #napaquake! http://t.co/MKnVWK3ooA","Informative",
"503645292990722048","#napaquake #earthquake #mapit 
More on the Pfeiffer Building, which may become the symbol of this quake http://t.co/ZGdeaGN0gp","not informative",
"503645356207665152","RT @iResistAll: President Obama released this graphic on the #earthquake in Napa via the Federal Emergency Management Agency. #tcot http://…","not informative",
"503645305863430144","RT @travelwinechick: . @hetz_molly my sideways case shipper boxes on the closet floor work great as a #wine cellar! #napaquake #Napa #earth…","Informative",
"503645413787049984","RT @TIME: The earthquake in Northern California left the area devastated http://t.co/IgvuEFdYad","not informative",
"503645498298097664","RT @IAmJohnSparks: PLEASE RETWEET &amp; PRAY For People Hurt In The #napaquake! http://t.co/MKnVWK3ooA","Informative",
"503645420875423746","RT @byHeatherLong: Most Californians don't have #earthquake insurance. In #Napa &amp; Sonoma only about 1 in 10 do. http://t.co/FzA6qoEseh via …","Informative",
"503645439120248832","The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/DxYu7olDGQ","not informative",
"503645493226795008","#TeamYokelChang The Latest on Damaging Earthquake in California: The latest from AP reporters on scene after C... http://t.co/WeSQaXgRDN","not informative",
"503645489569742849","Our thoughts go out to the people injured in the Napa earthquake last night. Our bed rolled and shook but we are... http://t.co/4YCBZ4nh6J","not informative",
"503645450608836608","RT @MeredithFrost: California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http…","Informative",
"503645414235856896","Reading and watching the news coming in from #Napa. Extensive damage but very fortunately few human casualties #earthquake #wine #solidarity","Informative",
"503645430110900224","This Is What Northern California Looks Like After Quake: Cracked streets, homes on fire, and crumbled building... http://t.co/QaYF8b4aMu","Informative",
"503645457252233216","The latest on damaging earthquake in California: NAPA, Calif. (AP) — This is what Associated Press reporters o... http://t.co/mFGJaw5W8L","not informative",
"503645447869591552","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/gji0vINjYb","Informative",
"503645478882250752","California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as... http://t.co/QhBzP9Fd3q","Informative",
"503645469784813568","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/WLR4uzuZU1","not informative",
"503645429452771331","RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369","not informative",
"503645462520266753","Sleep't through that earthquake &amp; we were in napa 😂 @lily_thehawk19 @chavezalexis990 @BriDaniMorales @vrussell99","not informative",
"503645420472397824","RT @kron4news: 2 shelters open for #napaquake: Crosswalk Cmnty Church, 2590 1st St, #NAPA &amp; Florence Douglas Cntr, 333 Amador St, #VALLEJO …","Informative",
"503645484104167424","California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as... http://t.co/pg2SejXybS","not informative",
"503645461924687872","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/vjcuVIMoYq","not informative",
"503645450226765824","RT @BobNBC: #napa #earthquake damage inside mobile home park https://t.co/pmFjdvyVxb","Informative",
"503645436498833408","RT @USATODAY: Sunday's California quake is the strongest non-Alaska temblor to hit the U.S. so far this year. http://t.co/pknspOgdxr","not informative",
"503645486927335424","Time for work.  What's been happening since I went to bed this morning? Will  check the feeds later #earthquake #Napa #SCARYSHIT","Informative",
"503645457663283200","California winemakers cleaning up after quake http://t.co/l54raE0WKX","not informative",
"503645438495694848","The kids informed us that the damage in Napa was in fact caused by the Hulk, and not an earthquake as is being reported. Just so you know.","Informative",
"503645478781583360","This Is What Northern California Looks Like After Quake: Cracked streets, homes on fire, and crumbled buildings are what residents of...","Informative",
"503645455415119872","RT @JeffRanieri: A few sidewalks pushed up this much near epicenter #napaquake #earthquake @nbcbayarea @weatherchannel http://t.co/OFKcyUAm…","Informative",
"503645426260525056","RT @abc7newsBayArea: Napa County officials are using a drone to assess damage at the top of buildings. #quake #SouthNapaQuake","Informative",
"503645445563105280","RT @RES911CUE: California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.c…","not informative",
"503645479951794176","California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as harvest season begins","not informative",
"503645439795548160","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/IR1qY6BQQS","not informative",
"503645490143952897","RT @Cal_OES: .@CaltransHQ has deployed dive teams to Bay Area toll bridges for #Napa quake","not informative",
"503645448134201344","Earthquake rocks northern California - http://t.co/gNMkK2J4Ik","not informative",
"503645446498430976","RT @CBSSF: Right as the earthquake struck, a baby boy was born to Napa resident Connie Navarro. http://t.co/6edoLsODLC","not informative",
"503645428135374848","SURVEILLANCE VIDEOS: Cameras Capture South Napa Quake. Looks like tornado.

(Sent from KRON 4) http://t.co/aj64POzonx","not informative",
"503645418459103232","The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/Ips2BOJDYl","not informative",
"503645442614497280","RT @AP: VIDEO: Earthquake triggers fires at Napa Valley mobile home park while disrupting water supply: http://t.co/IrZyTdWcEo","not informative",
"503645481780510720","RT @AP: MORE: Napa officials say the 6.0 magnitude earthquake left up to 16 buildings uninhabitable: http://t.co/azwRNeURtH","not informative",
"503645494879338496","#TeamYokelChang California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine ... http://t.co/MAj4F6T1Uc","Informative",
"503645461824036864","RT @MrDavidAngelo: Big earthquake in Napa this morning. Locals described it as ""vibrant and intense, but not overly flamboyant with a clean…","Informative",
"503645470896316416","Napa quake tourism: Should you stay or should you go?: Tourism officials advise: stay away from downtown Napa... http://t.co/SQ6We43y2B","not informative",
"503645498415513600","RT @AP: VIDEO: Earthquake triggers fires at Napa Valley mobile home park while disrupting water supply: http://t.co/IrZyTdWcEo","not informative",
"503645461266169856","The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/tUx5RGdcz3","not informative",
"503645433244426240","RT @Logan_Dion: Typical California☀️ skating the earthquake fault lines😂 http://t.co/YUWyJk6KUs","not informative",
"503645437484494848","California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as... http://t.co/TpX2qAz4IS","Informative",
"503645446917472257","The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/45IVYcY08S","not informative",
"503645423370645504","RT @abc7newsBayArea: Napa County officials are using a drone to assess damage at the top of buildings. #quake #SouthNapaQuake","not informative",
"503645429217492992","RT @AP: BREAKING: Napa official: 15 to 16 buildings not inhabitable after quake, limited access to many others.","not informative",
"503645495689224193","Really KGO channel 7? Preempt the ENTIRE LLWS championship game to rehash the Napa quake stuff a billion times?","Informative",
"503645468845293568","The latest on damaging earthquake in California: NAPA, Calif.     (AP) -- This is what Associated Press report... http://t.co/fghdYkGra3","not informative",
"503645486490730497","RT @insidescoopsf: Dan Sarao of @velopizzeria wasn't happy when the bldg's retrofit took 7 months. But it's unscathed from #napaquake, reop…","Informative",
"503645454006222848","→ USA http://t.co/awHqgvXKmv → Strong Earthquake Shakes Bay Area in California USA → An earthquake with a preliminary magnitude of 6.0 was …","Informative",
"503645476860616705","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in Cal... http://t.co/egzUJnyA5k #RTFPossibleDisaster","not informative",
"503645457156169728","RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…","not informative",
"503645436360417280","RT @ivdailybulletin: #NapaEarthquake: @UCBerkeley #ShakeAlert system gave 10 second warning of ‘light’ shaking http://t.co/egzfwI46xm http:…","not informative",
"503645486390050816","RT @kron4news: SURVEILLANCE VIDEOS: Cameras Capture South Napa Quake http://t.co/ozs2ycmup5 http://t.co/w51iKSDrME","Informative",
"503645486427803648","RT @theblaze: At least 15 buildings are no longer inhabitable after Sunday’s 6.1 magnitude Bay Area earthquake, officials said:
http://t.co…","Informative",
"503645464181604353","RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369","not informative",
"503645460280528896","California quake a reminder to expect BC's 'Big One' http://t.co/pMODITdnmf Is your home ready? http://t.co/lMJpMqsoTR #yyj #yvr #yyc #yyz","not informative",
"503645447341092864","California Winemakers Cleaning up After Quake http://t.co/CanpgfXoj4","not informative",
"503645463133052928","I'm safe. House is a mess. No more plates for glasses. Chimney fell down. We still don't have power or water. #napaquake","Informative",
"503645429960290304","RT @vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea photog Jeremy Carroll http://t.…","not informative",
"503645419121803264","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/eQT1bQRe4g","not informative",
"503645436997955585","RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369","Informative",
"503645478127296512","Biggest Quake in 25 Years Spurs N. Calif. State of Emergency: Northern California was shaken awake this morning by its strongest eart...","Informative",
"503645505541652480","Keeping all those affected by the San Francisco Earthquake in my prayers.","Informative",
"503645426122113024","Atlanta (GA) CBS46: Strong California quake causes injuries, damage","not informative",
"503645423005757442","RT @VivianHo: In a strange twist, Napa police said a body was just found in a Main Street building. Had been there for ""days,"" not earthqua…","not informative",
"503645428378648576","The Latest on Damaging Earthquake in California: The latest from AP reporters on scene after California earthq... http://t.co/4NXoKB5Tj7","Informative",
"503645420803735552","RT @AndreaKuszewski: The #Napa #earthquake last night was Tim Draper's attempt to finally get the 6 independent states of CA he's always wa…","Informative",
"503645436129714176","The Latest on Damaging Earthquake in California: The latest from AP reporters on scene after California earthq... http://t.co/5HnGZsETjV","not informative",
"503645431490805760","California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as... http://t.co/xfKim3HGiG","Informative",
"503645477456187394","The Latest on Damaging Earthquake in California: The latest from AP reporters on scene after California earthquake causes damage, injuries","not informative",
"503645407654998016","RT @BreakingNews: Napa official: 15 to 16 buildings not inhabitable after quake, limited access to many others - @AP http://t.co/0TVL11aScb","Informative",
"503645502538149888","RT @nbcbayarea: Meadowbrook Lane in Napa: Skaters find upside to quake damage. Video: http://t.co/xyo199r1n3 (Pic by Jeremy Carroll) http:/…","not informative",
"503645475493265408","RT @CNNVideo: A strong #earthquake rattled #California's wine country and caused a state of emergency: http://t.co/T4IDywk3Tr http://t.co/y…","not informative",
"503645457923321856","Amazingly only 2 broken bottles in our Sonoma Tasting Room after the 6.0 quake. Some wine sloshing in barrels at... http://t.co/KCCe6kChtM","Informative",
"503645427162296321","Napa quake tourism: Should you stay or should you go?: Tourism officials advise: stay away from downtown Napa... http://t.co/vuRtQUAj8w","not informative",
"503645448754962434","RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369","Informative",
"503645481524686849","Strong California quake causes injuries, damage via @ABC13Houston http://t.co/sSuplHYx2Z","not informative",
"503645459177820161","RT @CBSSF: Will the #napaquake take a toll on the wine industry?  http://t.co/qNMEtWZpIS #earthquake http://t.co/1Cqn3vLwmW","not informative",
"503645420900196352","@RyanPaevey @GovPressOffice: .@JerryBrownGov declares State of Emergency for #NapaQuake: http://t.co/IpjOCXql25","Informative",
"503645456820617217","RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369","not informative",
"503645441301311489","RT @nbcbayarea: Expert: Chances that #napaquake is precursor to larger quake unlikely, but following 24 hours will be the ""riskiest."" http:…","Informative",
"503645429058109440","Biggest Quake in 25 Years Spurs N. Calif. State of Emergency: Northern California was shaken awake this mornin... http://t.co/rE4yPvK2ij","not informative",
"503645469482827778","California winemakers cleaning up after quake: NAPA, Calif.     (AP) -- Winemakers in California's storied Nap... http://t.co/tknejcpnar","not informative",
"503645445629833216","RT @KFYI: Latest on the 6.0 magnitude quake that shook Napa Valley - http://t.co/TvkOAdtQuY","not informative",
"503645466220052480","RT @stormchaser4850: UPDATE: Napa #CA medical center reports 120 people injured (3 in critical condition) http://t.co/fRgIo5lUfY #Quake htt…","Informative",
"503645460574531584","ICYMI: Child critically injured in #napaquake airlifted to UC Davis http://t.co/6MhzcRzhtq","Informative",
"503645598105743360","RT @danhogman: Sad day for so many reasons #earthquake #napa stole this one from Silver Oaks http://t.co/XrcCCCteui","Informative",
"503645593088978944","The Latest on Damaging Earthquake in California: The latest from AP reporters on scene after California earthquake causes damage, injuries","not informative",
"503645568942747648","RT @VZWheidi: @WayneFreedman Verizon offering free cell phone charging and internet access at Napa and Vallejo VZW stores. #napaquake","not informative",
"503645555440877569","( #Wagner_Kc ) The Latest on Damaging Earthquake in California: The latest from AP reporters on sce... http://t.co/DztLKw4F31 #Wagner_Kc","Informative",
"503645513145929728","The latest on damaging earthquake in California http://t.co/tsAePzZCH9 via AP","Informative",
"503645592837312512","#Dime_Miloko The Latest on Damaging Earthquake in California: The latest from AP reporters on scene after California earthquake cause...","not informative",
"503645548793307136","RT @CBSSacramento: California winemakers cleaning up after #NapaQuake http://t.co/kt4oGmF5E2 http://t.co/7EtIC17B0Y","Informative",
"503645562223468544","California governor: state of emergency will help expedite resources to hardest hit areas after 6.1 quake in Napa County - @sfgate @Breaking","not informative",
"503645538504671232","RT @BuzzNewz: California winemakers cleaning up after quake http://t.co/fPs7R59HRF","not informative",
"503645608411140097","RT @CNNVideo: A strong #earthquake rattled #California's wine country and caused a state of emergency: http://t.co/T4IDywk3Tr http://t.co/y…","not informative",
"503645594053664769","#Dime_Miloko This Is What Northern California Looks Like After Quake: Cracked streets, homes on fire, and crumbled buildings are what...","Informative",
"503645566127988736","RT @HealthcareWen: #Crowdsourced #photos from #NapaQuake tweets: http://t.co/iTc9LcdKiY curated by @SFgate @SFchronicle on @Storify","not informative",
"503645633190715392","the strongest earthquake in the bay area in 25 years couldnt even wake me up. well damn","Informative",
"503645523950460929","Strong California quake causes injuries, damage http://t.co/9KPWEyQinI via AP","Informative",
"503645594326282240","This Is What Northern California Looks Like After Quake: Cracked streets, homes on fire, and crumbled buildings are what residents of...","not informative",
"503645551435333634","Strike slip #Napaquake was shallower than #LomaPrieta at 6 km.","not informative",
"503645525250699264","Northern California rocked by magnitude 6.0 earthquake  http://t.co/v8iT8uHUSY","not informative",
"503645506975719424","RT @hunterschwarz: What a California thing to do. Skater takes advantage of Napa earthquake-damaged street. (via @vickydnguyen) http://t.co…","not informative",
"503645632952041472","All of our Bay Area studios in SF and Berkeley are just fine after the earthquake, and we have all classes on a... http://t.co/aT7uThljes","Informative",
"503645602358362112","Napa schools to close Monday in wake of quake http://t.co/MN7fTCiVV5 via @naparegister","not informative",
"503645560868323329","RT @cnnbrk: 6.1 earthquake is strongest to hit Bay Area since 1989 World Series quake, says CNN meteorologist Todd Borek. http://t.co/ggmFk…","not informative",
"503645628732170240","#USA #News: California Winemakers Cleaning up After Quake: Earthquake strikes at heart of Ca... http://t.co/4dK3SC5WJ7 via .@TheNewsHype","not informative",
"503645578874847232","RT @CityofNapa: Napa Valley College reports no significant damage from the earthquake and will be open Monday for regularly scheduled class…","not informative",
"503645577419444224","RT @MeredithFrost: California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http…","Informative",
"503645582893019137","RT @FoxNews: 6.0-magnitude #earthquake that rocked northern Calif. is largest to hit since 1989. #napaquake http://t.co/QLEh5Zl8uA http://t…","Informative",
"503645553603801088","RT @DeborahKIRO7: Photo @DavidSilverOak sent of #napaearthquake terrible damage to Oakville, CA, winery. All safe. @KIRO7Seattle http://t.c…","not informative",
"503645559949758464","RT @myfoxla: Early warning system gave 10 seconds to prepare for #NapaQuake. WATCH: http://t.co/U3uVl1mH0K http://t.co/KGikvsg00H","Informative",
"503645611871051776","#LosMiniDelSonido The Latest on Damaging Earthquake in California: The latest from AP reporters on scene after... http://t.co/QzaHxv1Gvf","Informative",
"503645568728449024","RT @fabienlaine: Earthquake Strikes Napa Valley; Wineries Assess Damage (Wine Spectator) http://t.co/tNtx98cxiI #wine #winelover","Informative",
"503645598935822336","RT @Lodi_Wine: From all of us in #Lodi wine country, our wishes and prayers go out to our friends and neighbors in #Napa #napaearthquake","not informative",
"503645574256533504","Maybe it was a ripple from #sfquake to Korea, but I got up in the middle of the night and now have nice mixture of jetlag and sleep disorder","not informative",
"503645618774880256","RT @TheloniousCrunk: Yes that is a barrel in a forklift. #napa #earthquake http://t.co/PP9Ti2pMPT","Informative",
"503645598680363010","RT @Ca_barbiee: Sleep't through that earthquake &amp; we were in napa 😂 @lily_thehawk19 @chavezalexis990 @BriDaniMorales @vrussell99","not informative",
"503645509622714369","Numerous Buildings Uninhabitable After Bay Area Earthquake http://t.co/S5XzStYT8H #tcot #ccot #PJNET","not informative",
"503645556736925697","( #Wagner_Kc ) California Winemakers Cleaning up After Quake: Earthquake strikes at heart of Califo... http://t.co/l7poS46Dsx #Wagner_Kc","Informative",
"503645562932314113","RT @MeredithFrost: California in one picture. MT @vickydnguyen: Napa skaters finding upside to quake damage. Photo from Jeremy Carroll http…","Informative",
"503645622046453760","BREAKING: Powerful earthquake strikes Northern California, legalization of gay marriage suspected to be the cause.","Informative",
"503645546423537664","RT @CNBC: A 6.0 earthquake hit Northern California this morning, most damage centering in Napa region: http://t.co/aGSmccdi0q http://t.co/K…","Informative",
"503645634092867584","Another chimney bites the dust in #napaearthquake. People upgraded houses but not chimneys. Dozens I not 100s fell. http://t.co/NBbCcLEz3y","not informative",
"503645557525852160","#Dime_Miloko This Is What Northern California Looks Like After Quake: Cracked streets, homes on fire, and crumbled buildings are what...","not informative",
"503645556787646464","RT @cnnbrk: California hospital receives 120 patients related to the 6.0 magnitude earthquake, hospital president says. http://t.co/S2v5wea…","Informative",
"503645532242194432","RT @nbcbayarea: Meadowbrook Lane in Napa: Skaters find upside to quake damage. Video: http://t.co/xyo199r1n3 (Pic by Jeremy Carroll) http:/…","not informative",
"503645610197544960","RT @KCBSNews: Right as the earthquake struck, a baby boy was born to Napa resident Connie Navarro. http://t.co/FwhgKEhYnE","Informative",
"503645609371246592","RT @nbcbayarea: #BREAKING All Napa Valley Unified School District schools will be closed tomorrow. http://t.co/ppkRaYb6Xs #napaquake","not informative",
"503645593495814144","#Dime_Miloko Biggest Quake in 25 Years Spurs N. Calif. State of Emergency: Northern California was shaken awake this morning by its s...","Informative",
"503645574503997441","RT @Yahoo: PHOTOS 6.0 quake rocks Northern California, igniting fires and sending residents running: http://t.co/Gk52YSNG7w http://t.co/oIX…","not informative",
"503645540542738432","RT @claudinewong: number of critical patients rises to 6.  120 patients treated in queen of the valley e.r. most have gone home #ktvu #napa…","not informative",
"503645618384809984","RT @MatthewKeysLive: Free to use with credit: Significant earthquake damage to the U.S. Post Office building in Napa, California - http://t…","not informative",
"503645554526519296","RT @dougmccune: 3D representation of the shaking from last night’s 6.1 earthquake north of SF near Napa http://t.co/ziOmQsSPes","Informative",
"503645537238003713","RT @schtimpy27: Skateboarder using an earthquake buckled street as a jump is a strong contender for The Most California Photo Ever. http://…","Informative",
"503645595437780992","California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as harvest season begins","not informative",
"503645561388806144","I'm leaving for San Francisco in a week and a half and a 6.0 earthquake just happened 😳🙈","Informative",
"503645593705529344","Biggest Quake in 25 Years Spurs N. Calif. State of Emergency: Northern California was shaken awake this morning by its strongest eart...","not informative",
"503645605353095169","Erdbeben in Kalifornien – Earthquake in California http://t.co/tx6TB5uiJ3","Informative",
"503645521039593472","California winemakers cleaning up after quake http://t.co/6lPzlnmQQd via AP","Informative",
"503645549178785792","RT @LauraGarciaCann: The last time we saw such significant activity on West Napa fault was 6.3 magnitude quake in 1898. #napaearthquake","not informative",
"503645595232264192","#Dime_Miloko California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as harvest s...","Informative",
"503645554635976704","RT @FoxNews: Northern California rocked by magnitude 6.0 earthquake http://t.co/QLEh5Zl8uA http://t.co/Mqhlkuv2P8","Informative",
"503645567587999744","They laughed when they wanted to manufacture MD 20/20 in Westfield, New York but with the Napa Valley earthquake who's laughing now?","Informative",
"503645559568498690","RT @bgittleson: This photo is very California. #napa #earthquake http://t.co/ZChvmbR369","not informative",
"503645627415154688","#USA #News: The Latest on Damaging Earthquake in California: The latest from AP reporters on... http://t.co/WJqT324zhh via .@TheNewsHype","not informative",
"503645520946941952","This Is What Northern California Looks Like After Quake: Cracked streets, homes on fire, and crumbled building... http://t.co/HqxnbJnmne","not informative",
"503645560142708736","RT @LATSeema: Now I understand declared state of emergency - Napa earthquake hits wine country, vineyards hard http://t.co/aa26QckX07","not informative",
"503645515951923202","#mapit #napaquake #earthquake
It is Napa’s oldest commercial bldg &amp; first stone bldg. Dates to 1875 http://t.co/WsNQtL2Nu5","not informative",
"503645613250981888","#LosMiniDelSonido California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California win... http://t.co/NtfBkoQc2M","not informative",
"503645597266874368","RT @clydetheslyde: Conservatives already assessing blame on this morning's San Francisco area #earthquake. http://t.co/Dtst5GrdhU","not informative",
"503645576563412992","RT @John_Birdsall: Napa restaurants assess the Northern California earthquake damage [UPDATES]: http://t.co/pZAs1gpl02","not informative",
"503645576542433280","Billy Squier https://t.co/yrNzRRfolF #StonerNation #THCFamily #mmj #bayarea #ca #sanfrancisco  #SFO #mmot
#quake #earthquake","not informative",
"503645515758583808","California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as... http://t.co/ILlbMhBVNb","Informative",
"503643131624292352","Photos show earthquake devastation in Napa wine country http://t.co/cGCobSLUn5","Informative",
"503644006048206848","@dish why no little league World Series on Dish?? Pre-empted by earthquake coverage?? #napaearthquake","Informative",
"503644073044238336","RT @FoxNews: 6.0-magnitude #earthquake that rocked northern Calif. is largest to hit since 1989. #napaquake http://t.co/QLEh5Zl8uA http://t…","not informative",
"503644609839632384","California winemakers cleaning up after quake

(Sent from WCAX) http://t.co/h7VQ7HwMD4","Informative",
"503644907635245058","RT @BBCBreaking: Power cuts and minor damage after California earthquake but no immediate reports of injuries http://t.co/E5Wn7Ffhke http:/…","not informative",
"503645546423537664","RT @CNBC: A 6.0 earthquake hit Northern California this morning, most damage centering in Napa region: http://t.co/aGSmccdi0q http://t.co/K…","Informative",
"503644719826472960","RT @LATimesGraphics: Map of Bay Area's 6.0 quake, aftershocks and damage. Updating throughout the day. http://t.co/yV6tgQuE10 http://t.co/F…","Informative",
"503645294601330690","RT @laura_nelson: Oh, California - this, via @vickydnguyen: Skaters find upside to #napaquake. Photo from #nbcbayarea's Jeremy Carroll http…","not informative",
"503645515758583808","California Winemakers Cleaning up After Quake: Earthquake strikes at heart of California wine country, just as... http://t.co/ILlbMhBVNb","Informative",
"451187674385117185","RT @NWS_PTWC: #TSUNAMI WARNING continues for Chile and Peru, CANCELED everywhere else #PTWC http://t.co/k6m3jIh5Pj","not informative",
"451187731809697792","RT @nicosaa_lavigne: #PrayForChile #ChileEarthquake #ChileTerremoto #FuerzaChile","not informative",
"451187723089760256","RT @MarcosWitt: Praying for #Chile. Love that country very much","Informative",
"451187734736928768","Prayers that everybody stays safe in #Chile","Informative",
"451187618697736192","RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR","Informative",
"451187710049652736","Earthquake  #Chile","Informative",
"451187725409218560","RT @weatherchannel: BREAKING: #Tsunami warning continues for Chile and Peru but is CANCELLED for all other countries. http://t.co/eFU0AxfsVR","not informative",
